FID,Region,Heading,Elevation,Distance,Duration,Speed,Fuel_Usage,Moisture,Mass_Cotto,Width,Engaged,Mass_Yield,Wet_Yield,Dry_Yield,Timestamp,POINT_X,POINT_Y
23264,First Pick Cotton,163.8,154.11,6.87,1,4.6,21,1,10.8,18,-1,3790.7,3790.7,1501.1200000000001,1509055770,-84.761287,31.19256
23265,First Pick Cotton,163.8,154.28,6.84,1,4.6,21.5,1,8.5,18,-1,3015.9,3015.9,1194.3200000000002,1509055770,-84.761281,31.192542
23266,First Pick Cotton,163.2,154.41,6.84,1,4.6,21.7,1,8.4,18,-1,2983.9,2983.9,1181.64,1509055770,-84.761274,31.192524
23267,First Pick Cotton,162.6,154.51,6.87,1,4.6,20.8,1,9.9,18,-1,3490.9,3490.9,1382.4,1509055770,-84.761267,31.192507
23268,First Pick Cotton,162.3,154.69,6.87,1,4.6,22.3,1,10.4,18,-1,3650.9,3650.9,1445.7600000000002,1509055770,-84.761261,31.192489
23269,First Pick Cotton,162.5,154.75,6.87,1,4.6,21,1,9.6,18,-1,3393.8,3393.8,1343.92,1509055770,-84.761254,31.192471
23270,First Pick Cotton,163.5,154.83,6.87,1,4.6,22.1,1,9,18,-1,3186.4,3186.4,1261.8000000000002,1509055770,-84.761248,31.192452
23271,First Pick Cotton,163.8,154.95,6.87,1,4.6,21.6,1,9.3,18,-1,3264.1,3264.1,1292.5600000000002,1509055770,-84.761242,31.192434
23272,First Pick Cotton,163.9,154.99,6.9,1,4.7,21.1,1,10.5,18,-1,3689.2,3689.2,1460.92,1509055770,-84.761236,31.192416
23273,First Pick Cotton,163.9,155.13,6.9,1,4.7,21.2,1,9.4,18,-1,3298.8,3298.8,1306.3200000000002,1509055780,-84.76123,31.192398
23274,First Pick Cotton,163.4,155.2,6.87,1,4.7,20.8,1,8.9,18,-1,3121.9,3121.9,1236.28,1509055780,-84.761223,31.19238
23275,First Pick Cotton,163.6,155.22,6.93,1,4.7,21,1,9.1,18,-1,3186.2,3186.2,1261.7600000000002,1509055780,-84.761217,31.192362
23276,First Pick Cotton,164.1,155.33,6.9,1,4.7,21.4,1,9.1,18,-1,3202.2,3202.2,1268.04,1509055780,-84.761211,31.192343
23277,First Pick Cotton,163.7,155.35,6.9,1,4.7,21.6,1,10.2,18,-1,3578.7,3578.7,1417.16,1509055780,-84.761205,31.192325
23278,First Pick Cotton,163.5,155.42,6.9,1,4.7,20.7,1,9.1,18,-1,3204.5,3204.5,1268.96,1509055780,-84.761199,31.192307
23279,First Pick Cotton,162.8,155.54,6.87,1,4.6,22.2,1,10,18,-1,3522,3522,1394.68,1509055780,-84.761192,31.192289
23280,First Pick Cotton,162.2,155.58,6.9,1,4.6,20.1,1,10,18,-1,3520.7,3520.7,1394.2,1509055780,-84.761185,31.192271
23281,First Pick Cotton,162.2,155.66,6.87,1,4.6,21,1,10.2,18,-1,3600.4,3600.4,1425.7600000000002,1509055780,-84.761178,31.192253
23282,First Pick Cotton,163.5,155.74,6.9,1,4.6,20.7,1,10.8,18,-1,3776.6,3776.6,1495.5200000000002,1509055780,-84.761172,31.192235
23283,First Pick Cotton,164.4,155.78,6.87,1,4.6,21.7,1,11.5,18,-1,4061.8,4061.8,1608.48,1509055790,-84.761167,31.192216
23284,First Pick Cotton,163.7,155.81,6.87,1,4.6,20.7,1,12.8,18,-1,4508.5,4508.5,1785.36,1509055790,-84.76116,31.192198
23285,First Pick Cotton,163.9,155.89,6.9,1,4.7,21,1,13,18,-1,4562.8,4562.8,1806.88,1509055790,-84.761154,31.19218
23286,First Pick Cotton,163.4,155.9,6.9,1,4.7,21.5,1,10.7,18,-1,3748.7,3748.7,1484.5200000000002,1509055790,-84.761148,31.192162
23287,First Pick Cotton,163.2,155.94,6.9,1,4.7,20.2,1,10.5,18,-1,3683.8,3683.8,1458.8000000000002,1509055790,-84.761141,31.192144
23288,First Pick Cotton,163.1,155.97,6.93,1,4.7,19.5,1,13.3,18,-1,4658.9,4658.9,1844.96,1509055790,-84.761135,31.192126
23289,First Pick Cotton,163.1,156,6.9,1,4.6,20.8,1,11.1,18,-1,3901,3901,1544.8000000000002,1509055790,-84.761128,31.192108
23290,First Pick Cotton,163.6,156.02,6.97,1,4.6,19.8,1,13.1,18,-1,4547.4,4547.4,1800.76,1509055790,-84.761122,31.192089
23291,First Pick Cotton,164,155.97,6.93,1,4.6,20.2,1,10.9,18,-1,3809.5,3809.5,1508.5600000000002,1509055790,-84.761116,31.192071
23292,First Pick Cotton,163,156.02,6.9,1,4.6,20.2,1,10.9,18,-1,3814.5,3814.5,1510.5200000000002,1509055790,-84.761109,31.192053
23293,First Pick Cotton,163.3,155.97,7,1,4.7,19.8,1,13,18,-1,4503.2,4503.2,1783.28,1509055800,-84.761103,31.192034
23294,First Pick Cotton,163.6,155.86,6.93,1,4.7,20.1,1,14.6,18,-1,5081.4,5081.4,2012.2400000000002,1509055800,-84.761097,31.192016
23295,First Pick Cotton,163.8,155.77,6.93,1,4.7,20.1,1,13.8,18,-1,4823.6,4823.6,1910.1599999999999,1509055800,-84.76109,31.191998
23296,First Pick Cotton,163.3,155.6,7,1,4.7,20.4,1,12.8,18,-1,4421.7,4421.7,1750.96,1509055800,-84.761084,31.191979
23297,First Pick Cotton,162.9,155.43,6.97,1,4.7,19.9,1,11.6,18,-1,4043.5,4043.5,1601.24,1509055800,-84.761077,31.191961
23298,First Pick Cotton,162.8,155.31,6.97,1,4.7,20.4,1,13.6,18,-1,4715.1,4715.1,1867.2,1509055800,-84.76107,31.191943
23299,First Pick Cotton,163.9,155.2,6.93,1,4.7,20.2,1,12.7,18,-1,4425,4425,1752.3200000000002,1509055800,-84.761065,31.191924
23300,First Pick Cotton,164,155.12,6.93,1,4.7,20,1,12.9,18,-1,4487.4,4487.4,1777,1509055800,-84.761058,31.191906
23301,First Pick Cotton,163.7,155.09,7,1,4.7,19.4,1,12.6,18,-1,4360.7,4360.7,1726.8400000000001,1509055800,-84.761052,31.191888
23302,First Pick Cotton,163.2,154.99,6.9,1,4.7,18.8,1,13.7,18,-1,4794.7,4794.7,1898.7200000000003,1509055800,-84.761046,31.19187
23303,First Pick Cotton,162.2,154.92,6.93,1,4.7,19.9,1,11.1,18,-1,3891,3891,1540.8400000000001,1509055810,-84.761038,31.191852
23304,First Pick Cotton,162.4,154.82,6.93,1,4.7,20.1,1,8.5,18,-1,2960,2960,1172.16,1509055810,-84.761031,31.191833
23305,First Pick Cotton,162.8,154.64,6.93,1,4.7,19.8,1,10.6,18,-1,3706.4,3706.4,1467.7200000000003,1509055810,-84.761025,31.191815
23306,First Pick Cotton,163.2,154.54,6.93,1,4.7,19.3,1,10,18,-1,3485.6,3485.6,1380.28,1509055810,-84.761019,31.191797
23307,First Pick Cotton,163.5,154.41,6.93,1,4.7,19.2,1,11,18,-1,3845.6,3845.6,1522.88,1509055810,-84.761013,31.191778
23308,First Pick Cotton,163.2,154.28,6.93,1,4.6,19.9,1,10.4,18,-1,3637.1,3637.1,1440.3200000000002,1509055810,-84.761006,31.19176
23309,First Pick Cotton,164.6,154.14,6.97,1,4.6,19.9,1,10.1,18,-1,3492.9,3492.9,1383.16,1509055810,-84.761001,31.191742
23310,First Pick Cotton,163.8,154.04,6.9,1,4.6,21,1,9.8,18,-1,3434.9,3434.9,1360.2,1509055810,-84.760994,31.191723
23311,First Pick Cotton,163.3,154.29,6.87,1,4.5,22.3,1,8,18,-1,2819,2819,1116.3200000000002,1509055810,-84.760988,31.191705
23312,First Pick Cotton,163.3,154.48,6.93,1,4.5,19.3,1,7.6,18,-1,2663.8,2663.8,1054.8799999999999,1509055810,-84.760981,31.191687
23313,First Pick Cotton,163.1,154.6,6.8,1,4.5,23.6,1,9.9,18,-1,3526.1,3526.1,1396.3600000000001,1509055820,-84.760975,31.191669
23314,First Pick Cotton,162.5,154.84,6.93,1,4.8,21.3,1,8.9,18,-1,3095.4,3095.4,1225.8,1509055820,-84.760968,31.191651
23315,First Pick Cotton,161.9,154.99,6.87,1,4.8,20.9,1,7.8,18,-1,2752.2,2752.2,1089.84,1509055820,-84.760961,31.191633
23316,First Pick Cotton,162.7,154.99,6.9,1,4.8,21.2,1,8.1,18,-1,2842.7,2842.7,1125.68,1509055820,-84.760955,31.191615
23317,First Pick Cotton,163.8,155.11,6.9,1,4.7,21.6,1,8.8,18,-1,3099.3,3099.3,1227.3200000000002,1509055820,-84.760949,31.191597
23318,First Pick Cotton,165,155.11,6.9,1,4.7,21.1,1,10.5,18,-1,3679.9,3679.9,1457.24,1509055820,-84.760944,31.191578
23319,First Pick Cotton,164.5,155.13,6.87,1,4.7,21,1,8.9,18,-1,3125,3125,1237.5200000000002,1509055820,-84.760938,31.19156
23320,First Pick Cotton,163.8,155.06,7,1,4.7,20.3,1,11.8,18,-1,4070.3,4070.3,1611.8400000000001,1509055820,-84.760931,31.191542
23321,First Pick Cotton,163.4,154.99,6.97,1,4.7,20,1,10.6,18,-1,3691.2,3691.2,1461.7200000000003,1509055820,-84.760924,31.191524
23322,First Pick Cotton,162.7,154.91,6.93,1,4.7,21.1,1,11.7,18,-1,4073.4,4073.4,1613.08,1509055820,-84.760918,31.191505
23323,First Pick Cotton,162.4,154.84,7.03,1,4.7,19.1,1,10.5,18,-1,3616.6,3616.6,1432.16,1509055830,-84.760911,31.191487
23324,First Pick Cotton,163.3,154.7,7,1,4.7,20.1,1,11.8,18,-1,4071,4071,1612.1200000000001,1509055830,-84.760904,31.191469
23325,First Pick Cotton,162.9,154.59,7,1,4.7,20.2,1,12.5,18,-1,4327.9,4327.9,1713.8400000000001,1509055830,-84.760898,31.19145
23326,First Pick Cotton,163.7,154.47,7.03,1,4.7,19.7,1,13.3,18,-1,4593.7,4593.7,1819.1200000000001,1509055830,-84.760892,31.191432
23327,First Pick Cotton,163.1,154.31,6.97,1,4.7,19.5,1,12.1,18,-1,4195.9,4195.9,1661.56,1509055830,-84.760885,31.191413
23328,First Pick Cotton,163.3,154.15,7,1,4.7,19.8,1,11.4,18,-1,3950.6,3950.6,1564.44,1509055830,-84.760879,31.191395
23329,First Pick Cotton,163.5,153.98,6.93,1,4.7,19.4,1,13.3,18,-1,4656.6,4656.6,1844.0400000000002,1509055830,-84.760872,31.191377
23330,First Pick Cotton,163.9,153.79,7,1,4.7,19.5,1,12.1,18,-1,4193.8,4193.8,1660.7200000000003,1509055830,-84.760866,31.191358
23331,First Pick Cotton,163.6,153.62,6.97,1,4.7,19.5,1,13,18,-1,4527.5,4527.5,1792.88,1509055830,-84.76086,31.19134
23332,First Pick Cotton,163.5,153.43,7,1,4.7,18.9,1,11.4,18,-1,3944.5,3944.5,1562.04,1509055830,-84.760853,31.191321
23333,First Pick Cotton,164.3,153.23,6.97,1,4.7,21.9,1,12.1,18,-1,4190.5,4190.5,1659.4400000000003,1509055840,-84.760847,31.191303
23334,First Pick Cotton,164.1,153.13,6.97,1,4.7,22.9,1,11,18,-1,3809.9,3809.9,1508.7200000000003,1509055840,-84.760841,31.191285
23335,First Pick Cotton,163.3,152.92,6.97,1,4.7,23.6,1,10.7,18,-1,3731,3731,1477.48,1509055840,-84.760834,31.191266
23336,First Pick Cotton,162,152.88,6.97,1,4.7,25.5,1,14.1,18,-1,4906.6,4906.6,1943,1509055840,-84.760827,31.191248
23337,First Pick Cotton,163.3,152.74,6.97,1,4.7,25.3,1,8.7,18,-1,3028.8,3028.8,1199.4,1509055840,-84.760821000000007,31.19123
23338,First Pick Cotton,163.6,152.63,6.93,1,4.7,25.5,1,9.3,18,-1,3255.5,3255.5,1289.16,1509055840,-84.760815,31.191211
23339,First Pick Cotton,164,152.6,6.97,1,4.7,25,1,12,18,-1,4164.5,4164.5,1649.1599999999999,1509055840,-84.760809,31.191193
23340,First Pick Cotton,164.2,152.57,6.97,1,4.7,24.9,1,10.5,18,-1,3662.1,3662.1,1450.2,1509055840,-84.760803,31.191175
23341,First Pick Cotton,163.8,152.51,6.93,1,4.7,23.7,1,12.5,18,-1,4369.6,4369.6,1730.36,1509055840,-84.760796,31.191156
23342,First Pick Cotton,162.9,152.41,6.93,1,4.7,25.3,1,11.9,18,-1,4148.8,4148.8,1642.92,1509055840,-84.760789,31.191138
23343,First Pick Cotton,163.1,152.33,6.97,1,4.7,24.2,1,11.3,18,-1,3915.6,3915.6,1550.6000000000001,1509055850,-84.760783,31.19112
23344,First Pick Cotton,163.1,152.38,6.87,1,4.7,26.5,1,10.4,18,-1,3659.4,3659.4,1449.16,1509055850,-84.760776,31.191102
23345,First Pick Cotton,162.3,152.36,6.9,1,4.6,26.5,1,9.2,18,-1,3235.4,3235.4,1281.2,1509055850,-84.760769,31.191084
23346,First Pick Cotton,163,152.52,6.97,1,4.6,23.8,1,11.6,18,-1,4013.6,4013.6,1589.4,1509055850,-84.760763,31.191065
23347,First Pick Cotton,163.6,152.65,6.84,1,4.6,26.5,1,13.3,18,-1,4712.8,4712.8,1866.2400000000002,1509055850,-84.760757,31.191047
23348,First Pick Cotton,163.2,152.74,6.93,1,4.6,25.8,1,11.9,18,-1,4148.8,4148.8,1642.92,1509055850,-84.760751,31.191029
23349,First Pick Cotton,163.7,152.82,6.97,1,4.6,25.9,1,10.9,18,-1,3798.4,3798.4,1504.2,1509055850,-84.760745,31.191011
23350,First Pick Cotton,163.7,152.86,6.93,1,4.7,25.8,1,11.3,18,-1,3952.6,3952.6,1565.24,1509055850,-84.760738,31.190992
23351,First Pick Cotton,163.9,152.9,7,1,4.7,24.7,1,11.8,18,-1,4088.6,4088.6,1619.08,1509055850,-84.760732,31.190974
23352,First Pick Cotton,163.8,152.87,6.93,1,4.7,25.3,1,10.8,18,-1,3757.9,3757.9,1488.16,1509055850,-84.760726,31.190956
23353,First Pick Cotton,163.5,152.89,6.97,1,4.7,25.1,1,13.2,18,-1,4591.1,4591.1,1818.0400000000002,1509055860,-84.76072,31.190937
23354,First Pick Cotton,163,152.94,7,1,4.7,24.4,1,11.6,18,-1,4011.6,4011.6,1588.6000000000001,1509055860,-84.760713,31.190919
23355,First Pick Cotton,162.9,152.89,6.97,1,4.7,24.6,1,11.4,18,-1,3946.2,3946.2,1562.7200000000003,1509055860,-84.760706,31.190901
23356,First Pick Cotton,163.2,152.89,6.97,1,4.7,24.2,1,10,18,-1,3470.7,3470.7,1374.4,1509055860,-84.7607,31.190882
23357,First Pick Cotton,163.6,152.85,6.97,1,4.7,25.3,1,11,18,-1,3816.1,3816.1,1511.16,1509055860,-84.760694,31.190864
23358,First Pick Cotton,164.1,152.75,6.97,1,4.7,23.9,1,10.7,18,-1,3711.9,3711.9,1469.92,1509055860,-84.760688,31.190845
23359,First Pick Cotton,163.9,152.7,7,1,4.7,24.1,1,10.6,18,-1,3648,3648,1444.6000000000001,1509055860,-84.760682,31.190827
23360,First Pick Cotton,163.3,152.59,7,1,4.7,24.7,1,10.7,18,-1,3690.7,3690.7,1461.5200000000002,1509055860,-84.760675,31.190809
23361,First Pick Cotton,163.1,152.43,7.03,1,4.7,24,1,8.4,18,-1,2906.5,2906.5,1150.96,1509055860,-84.760669,31.19079
23362,First Pick Cotton,162.5,152.39,6.97,1,4.7,25.3,1,10.5,18,-1,3635.3,3635.3,1439.6000000000001,1509055860,-84.760662,31.190772
23363,First Pick Cotton,162.6,152.3,7,1,4.7,24,1,11.3,18,-1,3902.6,3902.6,1545.44,1509055870,-84.760655,31.190754
23364,First Pick Cotton,162.9,152.25,6.97,1,4.7,24.7,1,10.8,18,-1,3753.3,3753.3,1486.28,1509055870,-84.760649,31.190735
23365,First Pick Cotton,162.9,152.13,7,1,4.7,24.3,1,11.1,18,-1,3830.2,3830.2,1516.7600000000002,1509055870,-84.760642,31.190717
23366,First Pick Cotton,163.7,152.05,6.97,1,4.7,25.5,1,11.6,18,-1,4023.6,4023.6,1593.3600000000001,1509055870,-84.760636,31.190698
23367,First Pick Cotton,164,151.99,6.97,1,4.7,24.9,1,12.2,18,-1,4225.8,4225.8,1673.4,1509055870,-84.76063,31.19068
23368,First Pick Cotton,164,151.91,6.97,1,4.7,24.6,1,12.2,18,-1,4238,4238,1678.2400000000002,1509055870,-84.760624000000007,31.190662
23369,First Pick Cotton,163.3,151.83,6.97,1,4.7,24.5,1,13.6,18,-1,4737.3,4737.3,1876,1509055870,-84.760617,31.190643
23370,First Pick Cotton,162.8,151.75,6.97,1,4.7,25.6,1,12.5,18,-1,4332.2,4332.2,1715.56,1509055870,-84.76061,31.190625
23371,First Pick Cotton,163.2,151.7,6.93,1,4.7,25.2,1,13.2,18,-1,4598.9,4598.9,1821.1599999999999,1509055870,-84.760604,31.190607
23372,First Pick Cotton,163,151.65,6.93,1,4.7,25,1,11.2,18,-1,3915.7,3915.7,1550.6000000000001,1509055870,-84.760597,31.190589
23373,First Pick Cotton,163.7,151.54,6.93,1,4.7,22.7,1,11.7,18,-1,4072.6,4072.6,1612.7600000000002,1509055880,-84.760591,31.19057
23374,First Pick Cotton,164.3,151.5,6.97,1,4.7,24,1,11.2,18,-1,3895.7,3895.7,1542.68,1509055880,-84.760585,31.190552
23375,First Pick Cotton,163.7,151.43,6.93,1,4.7,23.7,1,9.3,18,-1,3230.1,3230.1,1279.1200000000001,1509055880,-84.760578,31.190534
23376,First Pick Cotton,163.3,151.38,6.93,1,4.7,21.5,1,9.7,18,-1,3400.9,3400.9,1346.7600000000002,1509055880,-84.760572,31.190515
23377,First Pick Cotton,163.6,151.27,6.93,1,4.7,20.6,1,11.5,18,-1,3999.5,3999.5,1583.8000000000002,1509055880,-84.760566,31.190497
23378,First Pick Cotton,163.3,151.15,6.97,1,4.7,19.6,1,8.7,18,-1,3011.2,3011.2,1192.44,1509055880,-84.760559,31.190479
23379,First Pick Cotton,162.9,151.12,6.93,1,4.7,19.8,1,10.3,18,-1,3587.1,3587.1,1420.48,1509055880,-84.760553,31.19046
23380,First Pick Cotton,163.3,150.99,6.9,1,4.7,19.6,1,11.1,18,-1,3880.9,3880.9,1536.8400000000001,1509055880,-84.760546,31.190442
23381,First Pick Cotton,163,150.91,6.93,1,4.7,19.8,1,10.5,18,-1,3656.4,3656.4,1447.92,1509055880,-84.76054,31.190424
23382,First Pick Cotton,163.5,150.78,7,1,4.7,20.1,1,10.8,18,-1,3732.6,3732.6,1478.1200000000001,1509055880,-84.760534,31.190405
23383,First Pick Cotton,164.2,150.68,6.97,1,4.7,20.4,1,10.5,18,-1,3647.6,3647.6,1444.44,1509055890,-84.760528,31.190387
23384,First Pick Cotton,164,150.57,6.97,1,4.7,19.5,1,9.4,18,-1,3265.4,3265.4,1293.1200000000001,1509055890,-84.760521,31.190369
23385,First Pick Cotton,163.6,150.46,6.93,1,4.7,19.9,1,10.2,18,-1,3547.9,3547.9,1404.96,1509055890,-84.760515,31.19035
23386,First Pick Cotton,163.2,150.42,7,1,4.7,20,1,10,18,-1,3443,3443,1363.4,1509055890,-84.760508,31.190332
23387,First Pick Cotton,163.3,150.32,7,1,4.7,19.4,1,9.6,18,-1,3330.2,3330.2,1318.7600000000002,1509055890,-84.760502,31.190314
23388,First Pick Cotton,163,150.23,6.9,1,4.7,19.7,1,9.6,18,-1,3349.8,3349.8,1326.5200000000002,1509055890,-84.760495,31.190296
23389,First Pick Cotton,162.4,150.19,6.97,1,4.7,20.2,1,8.6,18,-1,2997.4,2997.4,1186.96,1509055890,-84.760488,31.190277
23390,First Pick Cotton,163.1,150.06,6.97,1,4.7,19.5,1,9.9,18,-1,3430.1,3430.1,1358.3200000000002,1509055890,-84.760482,31.190259
23391,First Pick Cotton,163.6,149.98,6.97,1,4.7,20.5,1,11.6,18,-1,4012.9,4012.9,1589.08,1509055890,-84.760476,31.190241
23392,First Pick Cotton,164.2,149.89,6.97,1,4.7,19.5,1,8.5,18,-1,2950.7,2950.7,1168.48,1509055890,-84.76047,31.190222
23393,First Pick Cotton,163.6,149.78,6.9,1,4.7,19.8,1,10.9,18,-1,3819.9,3819.9,1512.68,1509055900,-84.760464,31.190204
23394,First Pick Cotton,163.1,149.79,6.97,1,4.7,20,1,8.4,18,-1,2929.2,2929.2,1159.96,1509055900,-84.760457,31.190186
23395,First Pick Cotton,163.2,149.69,6.97,1,4.7,19.5,1,9.4,18,-1,3261.6,3261.6,1291.6000000000001,1509055900,-84.760451,31.190167
23396,First Pick Cotton,163.2,149.64,6.97,1,4.7,19.8,1,8.5,18,-1,2946.9,2946.9,1166.96,1509055900,-84.760444,31.190149
23397,First Pick Cotton,162.7,149.6,6.93,1,4.7,19.3,1,9.6,18,-1,3367.1,3367.1,1333.3600000000001,1509055900,-84.760437,31.190131
23398,First Pick Cotton,162.7,149.46,6.97,1,4.7,20.3,1,9,18,-1,3120.7,3120.7,1235.8000000000002,1509055900,-84.760431,31.190113
23399,First Pick Cotton,163.4,149.37,6.93,1,4.7,20,1,8.4,18,-1,2941.6,2941.6,1164.84,1509055900,-84.760425,31.190094
23400,First Pick Cotton,164.1,149.32,6.97,1,4.7,19.7,1,8.5,18,-1,2957.6,2957.6,1171.2,1509055900,-84.760419,31.190076
23401,First Pick Cotton,164.4,149.23,6.93,1,4.7,19.6,1,8.2,18,-1,2851.5,2851.5,1129.2,1509055900,-84.760413,31.190057
23402,First Pick Cotton,164.2,149.18,6.93,1,4.7,19.7,1,7.8,18,-1,2733.8,2733.8,1082.6000000000001,1509055900,-84.760407,31.190039
23403,First Pick Cotton,164,149.1,6.97,1,4.7,20,1,7.9,18,-1,2750.8,2750.8,1089.3200000000002,1509055910,-84.760401,31.190021
23404,First Pick Cotton,163.9,149,7,1,4.7,19.5,1,9.9,18,-1,3414,3414,1351.96,1509055910,-84.760394,31.190002
23405,First Pick Cotton,163.5,148.96,6.97,1,4.7,19.8,1,8.5,18,-1,2949.9,2949.9,1168.16,1509055910,-84.760388,31.189984
23406,First Pick Cotton,162.6,148.81,6.97,1,4.7,19.6,1,8.5,18,-1,2957.6,2957.6,1171.2,1509055910,-84.760381,31.189966
23407,First Pick Cotton,162.6,148.7,7,1,4.7,18.8,1,7,18,-1,2433,2433,963.48,1509055910,-84.760374,31.189947
23408,First Pick Cotton,162.4,148.66,6.97,1,4.7,19.4,1,7.5,18,-1,2594.6,2594.6,1027.44,1509055910,-84.760367,31.189929
23409,First Pick Cotton,162.8,148.55,7,1,4.7,19,1,5.7,18,-1,1984.8,1984.8,786,1509055910,-84.760361,31.189911
23410,First Pick Cotton,164,148.39,6.93,1,4.7,20.1,1,6.2,18,-1,2173.7,2173.7,860.7600000000001,1509055910,-84.760355,31.189892
23411,First Pick Cotton,164.4,148.31,6.97,1,4.7,19.6,1,5.8,18,-1,2013.3,2013.3,797.2800000000001,1509055910,-84.760349,31.189874
23412,First Pick Cotton,163.8,148.14,7,1,4.7,19.7,1,9.9,18,-1,3414.8,3414.8,1352.24,1509055910,-84.760343,31.189855
23413,First Pick Cotton,162.9,148.01,6.97,1,4.7,19.8,1,8.3,18,-1,2870.3,2870.3,1136.64,1509055920,-84.760336,31.189837
23414,First Pick Cotton,162.7,147.9,7,1,4.7,18.2,1,9,18,-1,3108.4,3108.4,1230.92,1509055920,-84.760329,31.189819
23415,First Pick Cotton,163.5,147.67,7.03,1,4.7,20.7,1,10.2,18,-1,3492.9,3492.9,1383.2,1509055920,-84.760323,31.1898
23416,First Pick Cotton,163.6,147.38,7.03,1,4.7,17.4,1,7.5,18,-1,2578.7,2578.7,1021.1600000000001,1509055920,-84.760317,31.189782
23417,First Pick Cotton,163.1,147.67,6.93,1,4.7,20.3,1,4.4,18,-1,1552,1552,614.5600000000001,1509055920,-84.76031,31.189764
23418,First Pick Cotton,163.1,147.92,6.97,1,4.7,19.8,1,1.2,18,-1,413.5,413.5,163.76,1509055920,-84.760303,31.189745
23419,First Pick Cotton,163.3,148.2,6.87,1,4.7,21.1,1,4,18,-1,1395.9,1395.9,552.7600000000001,1509055920,-84.760297,31.189727
23420,First Pick Cotton,164.4,148.18,6.9,1,4.7,21,1,5.9,18,-1,2071.9,2071.9,820.48,1509055920,-84.760292,31.189709
23421,First Pick Cotton,163.4,148.19,6.97,1,4.7,20.6,1,5.9,18,-1,2061.6,2061.6,816.4000000000001,1509055920,-84.760284,31.189691
23422,First Pick Cotton,163.3,148.19,7.03,1,4.7,20,1,8,18,-1,2752.5,2752.5,1089.96,1509055920,-84.760278,31.189672
23423,First Pick Cotton,163.5,148.13,6.97,1,4.7,20.5,1,8.1,18,-1,2822.8,2822.8,1117.84,1509055930,-84.760272,31.189654
23424,First Pick Cotton,163.9,148.24,6.97,1,4.7,19.5,1,7.3,18,-1,2527.2,2527.2,1000.7600000000001,1509055930,-84.760266,31.189635
23425,First Pick Cotton,163.4,148.3,6.93,1,4.7,21.4,1,7.2,18,-1,2526.1,2526.1,1000.3200000000002,1509055930,-84.760259,31.189617
23426,First Pick Cotton,162.4,148.44,6.9,1,4.7,21,1,5.8,18,-1,2034,2034,805.48,1509055930,-84.760252,31.189599
23427,First Pick Cotton,162.6,148.54,7,1,4.7,20.9,1,7.6,18,-1,2612.9,2612.9,1034.72,1509055930,-84.760246,31.189581
23428,First Pick Cotton,162.9,148.57,6.93,1,4.7,20.5,1,7.7,18,-1,2672.3,2672.3,1058.2,1509055930,-84.760239,31.189563
